latitude,longitude,district,elevation,slope,aspect,month,rainfall_daily,rainfall_7day,ndvi,soil_moisture,distance_to_road,land_cover,landslide
25.5184,91.6492,Guwahati,507.8,51.5,141.8,8,26.6,162.4,0.263,0.923,11139.2,urban,0
24.537,93.7305,Imphal,1526.2,36.2,206.2,5,1.0,8.2,0.409,0.253,2504.9,forest,0
26.0937,91.6205,Shillong,500.3,32.3,47.7,6,22.2,50.1,0.725,1.0,1457.8,forest,0
27.66,94.9334,Dibrugarh,558.4,39.0,174.4,5,0.7,1.4,0.59,0.215,5437.8,forest,0
25.7146,94.022,Kohima,162.0,26.1,62.9,8,10.4,25.9,0.68,0.413,974.5,water,0
25.6328,91.7856,Shillong,1595.8,34.1,249.0,8,22.9,114.9,0.434,0.813,533.4,forest,0
24.8255,93.5362,Imphal,658.4,7.0,154.4,8,53.2,308.6,0.651,0.641,724.7,forest,0
26.7036,93.8881,Jorhat,718.3,25.1,114.1,7,12.7,40.2,0.712,0.452,9493.9,forest,0
26.0549,92.0766,Guwahati,780.7,47.2,64.6,7,15.0,76.7,0.466,0.912,2158.1,water,0
27.0619,93.1061,Tezpur,394.8,22.8,50.4,8,1.1,8.6,0.591,0.648,4200.5,forest,0
26.9483,93.6781,Itanagar,201.4,33.1,297.0,6,1.7,12.1,0.715,0.987,1150.1,forest,0
23.7237,92.6595,Aizawl,565.5,11.4,48.9,6,41.5,200.4,0.847,0.716,459.4,forest,0
23.9173,90.9521,Agartala,3148.6,36.6,344.8,5,1.0,3.3,0.585,0.237,3408.9,bare,1
26.9162,93.0211,Tezpur,1297.1,37.6,22.2,7,14.7,110.4,0.349,0.766,44.3,agriculture,1
25.7236,90.2486,Tura,1792.4,36.5,139.4,7,10.5,81.3,0.621,0.514,1947.8,agriculture,0
23.9845,91.1928,Agartala,1027.5,31.5,189.6,6,35.2,238.4,0.873,0.45,1407.2,urban,0
25.4281,94.0615,Kohima,445.9,37.9,79.5,9,64.8,227.6,0.713,0.56,3171.3,forest,0
26.5729,94.5929,Jorhat,612.1,23.4,253.1,9,2.7,17.1,0.438,0.907,3799.3,agriculture,0
25.7006,91.681,Shillong,684.4,45.5,42.9,6,19.8,144.5,0.493,0.871,1788.8,urban,1
23.7388,92.6098,Aizawl,271.8,19.7,185.6,8,12.2,32.1,0.785,0.78,5312.6,forest,0
27.75,95.1743,Dibrugarh,1249.6,23.0,244.8,7,26.2,165.3,0.881,0.877,2041.1,agriculture,0
25.3046,93.932,Kohima,211.5,16.9,221.7,6,4.5,22.1,0.547,0.748,6064.5,forest,0
25.4869,92.1118,Dawki,1975.5,18.7,317.8,4,1.9,10.1,0.9,0.221,5859.8,forest,0
26.0538,92.1004,Guwahati,91.5,26.8,244.6,5,0.0,0.2,0.679,0.24,2049.0,urban,0
25.7848,90.1332,Tura,502.3,19.1,135.9,5,3.0,21.2,0.703,0.26,8205.5,urban,0
25.8019,91.5946,Guwahati,657.8,36.5,151.8,7,1.2,8.2,0.402,0.553,3697.0,agriculture,0
26.474,92.8891,Tezpur,400.3,15.2,176.2,8,10.6,62.2,0.645,0.737,1227.0,agriculture,0
27.2135,94.1957,Jorhat,3352.0,15.0,140.9,7,16.7,79.0,0.683,0.908,6529.2,forest,0
27.0586,93.6627,Itanagar,508.7,27.0,254.8,9,38.3,159.1,0.626,0.766,34.7,bare,1
25.8498,94.1836,Kohima,1219.6,32.7,168.9,7,5.2,22.3,0.694,0.799,4839.3,water,0
25.8589,93.8385,Kohima,230.6,15.8,122.9,4,2.2,16.5,0.652,0.183,838.5,urban,0
25.6876,94.1754,Kohima,731.4,28.6,231.9,7,8.2,44.2,0.725,0.776,167.2,agriculture,0
25.5181,91.9794,Shillong,436.6,29.7,86.9,3,1.2,4.3,0.442,0.185,3701.3,forest,0
23.9429,91.3077,Agartala,555.2,12.3,250.3,10,3.3,15.1,0.595,0.183,6546.7,urban,0
26.7797,94.1976,Jorhat,1044.2,13.1,59.0,8,13.1,28.8,0.595,0.758,2369.9,agriculture,0
26.6802,94.343,Jorhat,489.4,22.6,316.4,5,3.8,17.6,0.694,0.289,8999.7,forest,0
25.0584,92.3644,Dawki,739.0,15.9,349.9,9,9.9,76.9,0.354,0.96,1336.3,water,0
26.2322,91.7139,Guwahati,1175.3,14.0,92.3,5,3.6,13.4,0.762,0.184,1018.7,forest,1
26.4774,92.4703,Tezpur,1772.1,35.4,178.7,11,0.2,0.5,0.378,0.253,2106.5,water,0
26.2388,92.0458,Guwahati,1013.5,16.5,0.6,9,13.7,41.4,0.733,0.898,1043.5,forest,1
26.3828,91.8641,Guwahati,450.5,41.3,55.5,6,1.0,5.5,0.431,0.755,2651.8,forest,0
26.8761,94.0378,Jorhat,1183.1,22.8,225.3,5,2.7,17.1,0.389,0.233,2011.3,bare,0
25.5575,90.2007,Tura,1125.5,6.3,177.1,9,18.7,46.1,0.835,0.937,1231.1,water,0
23.6937,92.8061,Aizawl,177.1,13.5,35.2,8,38.2,113.4,0.855,0.799,1041.9,water,0
25.4993,90.4184,Tura,284.4,45.1,116.7,8,11.1,82.9,0.205,0.414,1278.2,forest,1
25.7356,91.6486,Shillong,532.2,18.6,234.9,11,5.2,14.7,0.566,0.262,2342.6,agriculture,0
25.8096,92.1839,Shillong,436.9,16.0,294.9,4,1.4,8.7,0.774,0.222,5657.9,agriculture,0
26.2969,92.7438,Tezpur,796.7,29.5,80.3,6,6.3,36.7,0.467,1.0,5883.3,forest,0
25.4158,91.9108,Dawki,876.8,37.6,261.6,7,3.9,20.9,0.587,0.333,3690.9,agriculture,0
23.5466,93.2437,Aizawl,991.6,5.5,276.9,5,0.7,2.5,0.689,0.253,3410.9,forest,0
26.6638,94.3571,Jorhat,228.9,26.8,211.4,1,1.7,6.4,0.654,0.204,4791.4,agriculture,0
27.6687,95.0279,Dibrugarh,751.6,21.7,251.7,1,0.2,1.4,0.514,0.261,5364.0,forest,0
27.5235,94.9012,Dibrugarh,1104.4,33.0,161.1,7,2.1,10.2,0.688,0.745,172.5,forest,1
26.8226,94.4897,Jorhat,353.9,21.6,288.8,4,3.8,26.0,0.354,0.196,924.5,forest,0
25.2735,92.2047,Dawki,501.8,25.3,69.0,6,32.9,250.6,0.914,0.747,75.3,water,0
26.9512,93.3739,Itanagar,647.2,27.8,57.0,3,1.1,2.8,0.845,0.244,2601.0,forest,0
25.6803,94.1759,Kohima,745.2,3.0,258.8,8,4.0,21.2,0.41,0.911,659.5,bare,0
25.4207,91.6346,Shillong,2431.1,18.1,129.7,8,2.0,13.2,0.541,0.598,81.9,forest,0
27.0656,94.0516,Itanagar,397.3,29.1,281.1,4,1.1,6.2,0.698,0.212,632.5,bare,0
26.6305,92.835,Tezpur,1677.7,10.4,239.6,8,7.0,40.3,0.546,0.854,911.6,agriculture,0
26.4811,94.1598,Jorhat,313.3,12.0,214.5,6,40.8,315.3,0.892,0.571,1980.4,forest,0
26.7751,92.8482,Tezpur,954.2,18.3,81.5,4,0.5,3.0,0.537,0.262,153.5,forest,0
26.13,92.0298,Guwahati,51.3,22.3,94.8,7,2.4,6.6,0.683,0.642,7381.9,forest,0
27.4268,95.1134,Dibrugarh,259.9,19.7,342.7,6,22.1,105.7,0.79,0.459,904.5,forest,0
26.6822,94.1694,Jorhat,1718.1,11.6,214.6,7,28.1,110.5,0.644,0.8,103.1,urban,0
27.0099,94.8281,Dibrugarh,85.8,13.2,125.4,10,0.6,2.3,0.548,0.284,5820.2,water,0
24.9283,93.649,Imphal,852.0,10.6,262.7,7,11.0,29.2,0.786,0.761,6932.5,forest,0
23.7314,91.198,Agartala,234.7,37.3,232.9,8,14.1,111.3,0.467,0.762,1977.3,water,0
24.8035,93.5674,Imphal,442.0,40.3,199.2,6,22.9,104.9,0.441,0.666,14222.8,forest,0
24.0451,91.0429,Agartala,1209.1,18.8,216.0,8,1.1,2.3,0.553,0.664,808.8,bare,0
23.636,92.8745,Aizawl,347.7,16.1,278.9,7,42.1,154.7,0.788,0.896,2371.9,urban,1
26.738,92.6419,Tezpur,525.5,25.0,23.9,4,6.2,12.9,0.437,0.225,3169.0,agriculture,0
26.6707,94.2779,Jorhat,272.2,10.8,223.2,6,46.4,188.2,0.469,0.703,2522.0,agriculture,0
24.8726,93.7893,Imphal,515.8,8.1,54.4,4,6.6,49.1,0.795,0.252,1196.8,forest,0
26.2517,91.9993,Guwahati,114.2,26.2,350.8,3,0.3,1.8,0.274,0.175,7711.9,urban,1
25.4596,91.8501,Shillong,1487.2,16.8,244.9,1,0.0,0.3,0.521,0.235,528.1,agriculture,0
23.7508,92.7548,Aizawl,355.8,46.5,45.5,5,0.7,2.4,0.408,0.275,7135.0,agriculture,0
24.7589,93.7013,Imphal,140.9,22.1,94.0,5,5.3,22.7,0.64,0.256,2589.8,forest,0
27.1556,93.5578,Itanagar,639.8,10.9,0.3,4,2.2,7.4,0.95,0.181,1327.6,forest,0
23.9389,92.5791,Aizawl,202.9,27.3,324.4,8,29.2,214.9,0.592,0.987,6706.5,forest,0
25.8067,90.0891,Tura,314.1,28.1,4.3,6,39.2,295.8,0.551,1.0,3551.8,urban,0
25.2619,91.9742,Dawki,624.9,20.0,280.8,10,9.9,20.4,0.433,0.248,537.9,forest,0
24.0038,91.5477,Agartala,572.0,12.8,352.6,7,1.4,9.0,0.584,0.54,3448.9,forest,0
26.7067,94.3232,Jorhat,536.6,27.6,99.8,9,100.3,590.5,0.476,0.593,5698.5,forest,1
26.4653,92.969,Tezpur,574.1,3.1,98.2,10,4.7,24.1,0.794,0.195,676.8,water,0
26.2285,94.4799,Jorhat,698.2,15.7,357.3,8,0.7,5.4,0.568,0.602,2461.0,water,0
25.7617,92.3611,Shillong,642.9,26.4,153.3,3,1.9,5.2,0.537,0.278,7693.3,urban,0
23.8959,91.3844,Agartala,552.0,17.4,40.4,10,2.3,14.1,0.449,0.203,5568.4,forest,0
25.3812,94.1762,Kohima,162.4,13.2,207.0,4,3.4,20.8,0.741,0.238,98.7,agriculture,0
26.5627,94.1774,Jorhat,706.8,51.4,14.7,8,15.0,100.3,0.647,0.784,8358.0,water,0
24.7358,94.0282,Imphal,756.0,5.0,217.8,7,32.3,147.2,0.769,0.798,311.5,water,0
25.7899,94.1311,Kohima,996.9,32.0,288.4,9,18.1,137.1,0.617,0.96,421.9,forest,0
27.4916,95.086,Dibrugarh,1673.1,28.9,68.6,6,1.7,6.3,0.619,0.898,2740.8,forest,1
27.1015,93.9399,Itanagar,1628.0,23.9,214.9,8,7.8,31.0,0.577,1.0,3543.1,forest,0
27.2642,93.7399,Itanagar,232.0,22.0,277.3,6,14.3,57.4,0.816,0.683,4429.9,forest,0
26.7987,93.5412,Itanagar,268.5,18.4,233.4,5,1.4,7.1,0.756,0.185,2919.6,forest,0
27.679,95.3625,Dibrugarh,593.4,12.3,275.2,3,1.5,5.0,0.577,0.169,7409.1,bare,0
26.985,92.8812,Tezpur,353.6,10.9,179.6,6,6.7,20.1,0.672,0.631,1339.5,agriculture,0
26.3616,91.8627,Guwahati,726.8,10.7,126.0,7,25.2,189.4,0.515,0.458,4239.4,water,0
23.8466,93.0041,Aizawl,1279.2,30.0,286.1,7,10.8,66.5,0.313,0.86,3095.2,agriculture,0
25.4985,93.9887,Kohima,115.7,38.1,106.5,11,11.3,39.9,0.791,0.268,2261.0,forest,1
27.3631,95.2626,Dibrugarh,1236.6,30.1,214.2,6,1.4,7.6,0.913,0.751,2570.5,agriculture,0
24.9884,94.0716,Imphal,501.1,21.4,353.0,10,4.5,10.4,0.95,0.221,1653.2,bare,0
25.868,91.4899,Guwahati,840.6,15.0,118.6,7,19.3,94.1,0.545,0.929,6541.8,forest,0
25.6018,90.193,Tura,829.2,11.8,317.8,6,79.3,167.6,0.496,0.743,3693.3,forest,0
25.6623,94.2332,Kohima,291.0,20.8,196.7,4,0.7,2.7,0.691,0.248,530.3,bare,0
25.6818,91.9261,Guwahati,936.8,27.3,100.8,12,1.6,3.5,0.446,0.206,588.8,forest,1
23.7516,92.714,Aizawl,535.7,22.4,38.8,7,1.6,11.2,0.701,0.716,3080.3,forest,0
27.4755,94.576,Dibrugarh,382.0,18.1,35.7,9,10.6,54.2,0.81,0.313,137.4,agriculture,0
26.0074,91.6092,Guwahati,323.4,35.1,143.8,6,25.9,180.8,0.614,0.956,2864.0,urban,0
26.9083,92.9151,Tezpur,1168.8,10.5,38.4,7,0.7,5.7,0.559,0.636,1300.3,agriculture,0
25.7493,92.2842,Guwahati,955.8,31.3,139.6,4,4.3,23.0,0.364,0.186,6811.0,bare,1
25.6498,94.1912,Kohima,995.1,25.4,266.1,6,4.9,18.7,0.629,1.0,3769.1,forest,1
23.658,91.0678,Agartala,403.3,12.6,214.4,7,0.5,3.6,0.507,0.482,3178.7,forest,0
25.8708,91.7511,Shillong,318.9,22.5,73.4,7,12.6,38.4,0.658,0.849,720.7,agriculture,0
26.85,93.5879,Itanagar,1251.9,34.1,355.4,8,5.8,16.9,0.399,0.519,379.9,water,0
26.9789,94.6779,Jorhat,734.4,31.1,355.2,11,1.0,7.6,0.597,0.219,3061.6,forest,0
26.8347,92.7337,Tezpur,650.4,42.7,94.2,5,2.8,9.8,0.27,0.262,1155.7,bare,1
23.4258,92.5735,Aizawl,271.3,9.5,317.0,3,1.8,10.0,0.75,0.131,3365.8,urban,0
25.4747,90.1057,Tura,190.1,26.4,132.8,5,5.7,13.2,0.653,0.279,6148.5,water,0
23.6753,92.2073,Aizawl,711.8,6.4,2.5,8,2.9,6.8,0.596,0.796,2353.8,bare,0
25.3236,92.4326,Dawki,759.6,21.1,191.8,4,2.9,22.2,0.564,0.169,1721.4,agriculture,0
25.3878,91.8182,Dawki,474.3,30.0,149.2,5,5.7,21.2,0.594,0.251,130.3,forest,0
24.5424,94.0458,Imphal,1327.4,33.8,273.2,6,47.1,375.0,0.382,1.0,1406.2,forest,1
26.0827,91.8446,Guwahati,779.9,14.7,14.9,7,8.6,45.3,0.503,0.408,7674.6,urban,0
26.0604,91.9004,Guwahati,430.7,6.5,43.1,5,4.8,12.4,0.601,0.182,310.3,agriculture,0
23.4496,92.2995,Aizawl,304.0,30.2,35.1,9,66.6,282.7,0.731,0.544,742.8,forest,0
26.9099,92.8376,Tezpur,1309.0,10.4,264.2,4,4.3,13.6,0.639,0.259,2669.9,forest,0
27.0723,93.6905,Itanagar,180.6,7.7,35.0,5,17.7,78.3,0.622,0.263,6389.5,forest,0
25.3718,90.3994,Tura,319.6,33.3,288.7,9,6.3,48.9,0.697,0.373,113.5,forest,0
27.641,94.7027,Dibrugarh,600.8,31.9,64.9,8,3.5,27.3,0.541,0.775,110.5,water,0
23.9199,92.7427,Aizawl,417.3,37.7,65.1,8,28.3,186.3,0.488,0.807,665.9,water,0
26.7465,94.3214,Jorhat,935.1,23.2,240.2,9,6.5,24.5,0.699,0.429,660.7,agriculture,0
25.7339,94.1525,Kohima,703.7,12.7,63.2,10,0.2,1.4,0.756,0.237,2837.5,forest,0
23.7247,91.3254,Agartala,291.6,28.2,58.1,9,9.2,54.7,0.459,0.983,3000.7,water,0
24.9253,92.2847,Dawki,400.9,34.1,314.0,6,0.9,5.3,0.697,0.983,4888.7,forest,0
26.1599,91.7451,Guwahati,697.7,11.6,322.5,8,27.0,180.6,0.694,0.822,347.0,water,0
25.3614,90.3036,Tura,1207.6,17.4,124.1,3,0.5,3.0,0.844,0.256,2420.6,water,0
26.0961,91.7343,Guwahati,417.1,39.0,227.1,1,4.9,11.7,0.855,0.212,3777.6,bare,0
25.8141,94.1102,Kohima,798.8,15.9,74.4,5,2.5,6.5,0.52,0.27,259.6,bare,0
25.7104,92.0145,Shillong,706.6,27.0,289.5,4,1.0,4.1,0.637,0.201,913.7,agriculture,0
27.3353,93.3255,Itanagar,2155.9,6.8,93.1,9,20.8,165.1,0.395,0.812,69.5,forest,0
27.5655,94.9174,Dibrugarh,1405.8,13.8,189.3,7,18.6,134.9,0.365,0.712,39.5,forest,0
26.1655,92.1658,Guwahati,621.1,21.7,5.3,8,14.5,35.9,0.622,0.615,4066.1,forest,0
26.398,91.6774,Guwahati,868.5,26.0,240.6,5,0.9,3.6,0.81,0.203,4785.0,bare,0
27.0299,93.7318,Itanagar,506.4,12.4,87.8,1,0.6,4.1,0.577,0.229,43.1,water,0
27.6323,95.1892,Dibrugarh,1415.6,28.1,108.4,7,16.3,47.1,0.593,0.556,1190.1,forest,0
24.7837,93.6431,Imphal,621.6,36.5,286.6,12,3.8,24.1,0.561,0.24,5021.8,forest,0
23.8947,91.2207,Agartala,205.7,37.8,356.9,10,0.4,2.7,0.752,0.238,1875.2,forest,0
26.8601,92.8859,Tezpur,902.7,26.5,123.2,12,9.5,66.1,0.343,0.211,10648.2,forest,0
24.462,93.7262,Imphal,1615.0,18.5,249.1,6,24.5,157.3,0.686,0.662,5143.0,forest,0
25.4033,94.2153,Kohima,438.0,25.6,328.3,9,0.3,2.4,0.578,0.637,2678.5,bare,0
27.1215,93.6152,Itanagar,943.5,37.4,92.0,10,3.9,11.0,0.689,0.262,2173.6,forest,0
26.9647,93.6475,Itanagar,149.7,16.6,26.8,10,2.0,10.3,0.565,0.209,4521.3,forest,0
27.5,95.0224,Dibrugarh,545.1,22.5,2.7,6,0.1,0.4,0.587,0.446,2401.4,agriculture,0
26.2784,91.1806,Guwahati,627.9,18.1,97.0,8,22.5,162.0,0.639,0.947,635.3,forest,0
25.2363,91.7899,Dawki,542.0,7.9,340.5,10,4.2,24.3,0.582,0.241,2101.0,forest,0
27.503,94.9283,Dibrugarh,857.0,16.1,314.9,7,3.2,24.2,0.736,1.0,2402.5,agriculture,0
25.4351,91.9155,Dawki,1117.4,18.9,2.5,9,52.3,412.6,0.667,0.623,324.0,agriculture,0
26.6643,92.7835,Tezpur,597.2,34.0,17.1,5,6.7,19.7,0.368,0.16,1013.0,forest,0
25.1299,92.0563,Dawki,218.1,24.3,100.2,7,4.7,12.2,0.89,0.646,316.6,bare,0
25.0321,94.2655,Imphal,1339.0,21.1,149.1,9,5.7,27.8,0.821,0.964,2107.3,forest,0
25.4898,89.975,Tura,226.4,41.8,270.5,9,12.9,95.1,0.345,0.449,5182.4,agriculture,0
24.8819,94.1211,Imphal,787.0,8.1,148.4,7,1.9,10.3,0.146,0.741,2794.4,agriculture,0
25.4706,91.8435,Dawki,132.3,6.1,218.2,7,7.4,49.6,0.542,0.874,418.9,forest,0
26.7456,93.0015,Tezpur,379.7,26.3,236.8,6,31.3,206.9,0.456,0.921,6802.0,forest,1
25.4326,90.2491,Tura,522.5,9.1,28.5,7,10.5,24.7,0.435,0.828,2816.3,agriculture,0
25.2159,91.8507,Dawki,2149.7,17.6,277.7,6,1.4,9.3,0.449,0.665,294.6,agriculture,1
26.6235,93.2508,Tezpur,4825.3,23.2,205.7,7,0.5,2.5,0.44,0.412,3035.2,agriculture,0
27.2387,95.0921,Dibrugarh,409.3,12.7,296.1,9,7.7,61.0,0.632,0.683,4588.2,forest,0
25.6702,90.313,Tura,1700.6,3.2,71.0,5,1.3,8.0,0.456,0.195,3342.0,forest,0
25.7075,90.5103,Tura,956.0,17.9,336.3,4,1.1,7.8,0.762,0.258,3070.0,bare,0
26.6997,94.3422,Jorhat,355.7,20.4,22.1,1,8.2,53.1,0.576,0.15,2811.8,bare,0
25.5715,92.133,Shillong,604.3,16.1,304.6,6,19.9,156.0,0.578,0.831,3941.2,forest,0
25.942,91.8215,Guwahati,1644.2,21.5,341.6,9,46.0,293.8,0.776,0.56,747.7,agriculture,0
25.6576,93.9395,Kohima,255.7,30.7,185.7,10,6.4,35.8,0.588,0.204,4239.3,urban,0
24.9537,94.1618,Imphal,170.0,40.4,235.1,9,2.1,13.5,0.628,0.309,1746.8,forest,0
23.9794,91.5178,Agartala,970.6,25.1,52.5,9,23.8,159.7,0.585,0.285,428.3,agriculture,0
25.8378,93.977,Kohima,509.9,16.2,292.8,8,15.9,34.5,0.658,0.827,2676.0,agriculture,1
26.86,93.5203,Itanagar,839.1,40.8,195.7,7,25.5,129.1,0.546,0.422,15145.0,agriculture,0
23.3707,93.1127,Aizawl,691.7,44.9,254.7,9,19.1,112.1,0.355,0.979,7145.3,forest,0
27.3924,93.6205,Itanagar,122.4,12.3,322.7,5,1.0,4.6,0.579,0.233,173.1,bare,0
23.3378,93.0481,Aizawl,222.0,15.2,183.5,7,2.8,15.2,0.799,0.589,1374.3,urban,0
25.353,94.2235,Kohima,901.8,14.2,172.8,6,15.0,78.0,0.634,0.81,6942.7,bare,0
23.9008,91.3198,Agartala,174.5,21.0,212.5,4,1.2,6.9,0.392,0.27,13017.3,water,0
25.5672,91.9442,Shillong,446.2,18.5,154.8,9,13.6,93.0,0.444,0.87,2859.6,agriculture,1
25.5117,91.975,Dawki,616.6,24.0,13.7,7,23.1,112.0,0.847,0.646,310.1,forest,0
26.5,92.6902,Tezpur,388.1,32.7,273.8,10,4.3,27.5,0.52,0.261,538.4,bare,0
25.6743,93.7032,Kohima,311.3,6.8,311.2,4,0.5,2.2,0.754,0.245,4550.3,bare,0
25.8137,91.9552,Guwahati,1299.5,13.5,127.0,8,32.1,212.6,0.628,0.972,508.2,urban,0
26.1105,91.7372,Guwahati,331.4,41.5,128.6,8,35.3,176.1,0.287,0.867,13000.4,urban,0
26.1138,91.9688,Guwahati,1474.3,22.6,91.2,7,7.8,31.8,0.723,0.592,2402.9,agriculture,0
23.9596,92.6672,Aizawl,284.3,31.4,186.7,8,5.9,35.5,0.588,0.784,1602.3,forest,0
26.7083,92.7957,Tezpur,486.0,22.4,124.3,6,9.5,66.8,0.36,0.888,8239.1,agriculture,0
25.5241,94.1927,Kohima,1844.8,31.3,23.0,6,33.0,112.9,0.548,0.39,3372.9,forest,0
27.2617,93.657,Itanagar,410.7,25.3,38.7,5,3.6,10.7,0.588,0.24,10932.2,water,0
25.5356,92.3051,Shillong,1060.6,29.3,129.9,8,45.7,312.0,0.516,0.269,327.1,urban,0
27.1634,94.8519,Dibrugarh,617.4,8.1,260.1,5,0.3,1.9,0.556,0.207,390.2,agriculture,1
25.1128,92.1553,Dawki,1048.0,9.7,228.2,5,0.6,2.0,0.668,0.217,3820.4,forest,0
26.8016,94.0261,Jorhat,1924.6,34.0,148.6,4,18.7,97.3,0.788,0.175,2791.9,agriculture,0
25.5149,92.1326,Shillong,1193.1,29.1,336.1,4,0.3,2.8,0.798,0.145,1810.8,agriculture,0
25.7805,91.5866,Guwahati,3190.0,8.8,128.2,4,9.5,20.9,0.604,0.293,494.6,forest,0
25.7251,90.2255,Tura,1854.9,40.6,307.3,5,1.9,10.2,0.47,0.173,4907.2,forest,0
25.3313,90.0803,Tura,156.7,19.7,293.4,5,16.0,77.5,0.744,0.277,3744.4,forest,0
23.687,92.8116,Aizawl,2302.4,14.6,251.3,7,17.5,91.8,0.384,0.575,2686.8,forest,0
25.8816,91.4797,Guwahati,725.2,35.3,221.1,8,1.3,5.1,0.773,0.527,1899.1,bare,0
24.0665,91.0799,Agartala,951.2,25.4,158.4,10,11.9,93.5,0.814,0.284,9351.8,agriculture,0
23.5813,91.4337,Agartala,1653.0,35.5,348.5,8,28.4,70.9,0.366,0.487,425.9,forest,1
25.3207,91.6644,Shillong,381.6,15.2,206.6,7,2.6,7.9,0.546,0.904,6278.7,agriculture,0
27.1083,94.7796,Dibrugarh,108.5,25.7,13.4,5,0.9,6.4,0.67,0.177,2251.6,agriculture,0
25.3804,90.173,Tura,1838.3,6.4,327.1,8,24.5,127.3,0.616,0.456,5130.0,forest,0
24.9616,93.9997,Imphal,1496.2,36.5,326.8,7,6.7,51.8,0.35,0.304,3184.5,bare,0
27.863,95.0226,Dibrugarh,688.1,40.0,356.4,9,6.2,22.8,0.836,0.66,828.9,forest,0
26.6964,94.3929,Jorhat,215.2,9.1,272.3,10,5.3,23.4,0.646,0.269,643.7,agriculture,0
25.4946,93.9286,Kohima,461.7,6.7,218.2,9,15.1,115.6,0.675,0.68,642.3,forest,0
26.8393,93.4583,Itanagar,3459.1,7.0,291.6,5,3.4,20.4,0.564,0.193,1208.5,forest,0
25.2746,91.6598,Dawki,1312.8,10.1,307.6,9,10.8,51.9,0.421,0.561,1422.0,forest,0
23.8829,91.6445,Agartala,228.4,30.8,279.5,4,6.4,34.5,0.559,0.257,3497.8,forest,0
25.3991,94.1053,Kohima,1704.5,17.1,342.7,11,1.0,4.8,0.585,0.176,274.6,forest,0
25.0167,94.0994,Imphal,160.9,29.8,23.4,6,20.7,41.8,0.498,0.651,2004.2,agriculture,0
25.7934,91.9896,Shillong,94.1,29.3,203.6,9,4.3,28.1,0.716,0.587,767.4,forest,0
26.6619,94.0159,Jorhat,5186.8,13.1,118.6,9,6.5,32.8,0.756,0.835,6131.6,agriculture,1
24.6668,93.6611,Imphal,733.5,38.0,290.2,8,0.5,3.5,0.877,0.579,2456.1,urban,1
23.6529,92.5025,Aizawl,1255.2,12.9,177.9,4,3.0,12.4,0.72,0.224,8151.8,forest,1
23.6982,91.2608,Agartala,1814.3,13.0,265.6,9,23.6,145.3,0.757,0.488,1287.5,agriculture,1
25.331,94.0609,Imphal,674.6,16.6,286.0,6,9.7,71.7,0.573,0.687,2792.4,forest,0
24.9869,93.966,Imphal,2150.4,14.9,205.4,7,4.0,12.1,0.396,0.857,3537.9,forest,0
24.7296,92.0318,Dawki,72.6,15.4,106.0,8,22.0,103.3,0.459,0.613,1522.5,bare,0
25.2327,91.9512,Shillong,192.1,23.2,217.6,4,4.5,14.5,0.56,0.182,4538.6,forest,0
25.2613,92.1784,Dawki,1892.4,18.8,300.7,9,35.0,152.8,0.868,0.563,1908.1,forest,0
23.3001,92.6612,Aizawl,376.8,22.4,214.8,7,29.1,158.0,0.571,0.651,3876.0,forest,0
26.6999,94.115,Jorhat,828.0,6.5,139.8,5,2.4,15.3,0.58,0.181,512.4,forest,0
25.8795,94.1716,Kohima,2664.9,6.8,64.8,6,2.1,13.0,0.503,0.366,976.3,forest,0
26.9619,94.2489,Jorhat,165.3,2.8,282.3,9,12.1,89.7,0.235,0.808,425.7,forest,0
23.6909,91.6962,Agartala,527.8,28.9,343.7,6,2.0,11.6,0.901,0.823,697.8,urban,0
25.3368,90.5771,Tura,546.6,27.5,58.0,9,15.8,33.2,0.452,0.576,2857.2,forest,0
23.6259,91.2667,Agartala,1468.6,16.0,185.8,9,6.7,51.5,0.741,0.591,4975.2,forest,0
26.0517,91.7855,Guwahati,240.0,16.9,82.2,6,3.6,9.5,0.503,0.773,10745.7,forest,0
27.0199,94.0804,Jorhat,1523.8,21.1,350.0,4,2.7,13.3,0.532,0.254,1225.2,forest,0
25.556,94.3224,Kohima,1154.1,30.7,108.3,7,14.2,28.6,0.557,0.663,5230.4,forest,0
26.2945,92.0187,Guwahati,311.1,22.4,360.0,9,4.5,15.2,0.803,0.985,2731.0,forest,0
25.0861,91.8566,Dawki,398.1,38.8,201.4,8,3.8,24.3,0.581,0.734,4002.0,agriculture,1
27.0543,93.5881,Itanagar,350.8,33.4,296.8,4,4.1,17.1,0.714,0.222,5957.4,forest,0
25.3494,90.0455,Tura,648.5,26.4,19.4,10,0.9,6.3,0.41,0.277,2066.6,forest,0
23.9797,91.0526,Agartala,450.5,44.2,180.8,6,17.5,64.4,0.358,0.747,4129.7,urban,0
23.9869,92.6671,Aizawl,869.4,29.2,52.6,3,1.2,5.5,0.325,0.177,2204.6,forest,0
25.6919,94.3954,Kohima,1135.6,28.0,214.2,10,0.6,2.7,0.411,0.247,2977.9,bare,0
25.1804,91.9009,Dawki,1310.2,24.1,261.1,7,12.3,53.9,0.469,0.813,820.8,forest,1
24.1551,91.0292,Agartala,326.4,21.3,33.2,8,15.7,79.9,0.476,0.756,1027.6,urban,0
